date_heure_dernier_changement,date_heure_creation,departement,latitude,longitude,id,direction,equipement,date_installation,type,emplacement,route,longueur_troncon_km,vitesse_vehicules_legers_kmh,vitesse_poids_lourds_kmh
2023-02-08T15:19:43Z,2021-11-18T09:51:47Z,69,45.77449,4.8151,19666,VILLEURBANNE vers ECULLY,MORPHO,2003-12-11T16:19:46Z,Radar fixe,LYON,Tunnel de la Croix Rousse - PM Tube Sud 90.00 M,,50,
2023-02-08T15:19:43Z,2021-11-18T09:51:47Z,69,45.76357,4.80266,19667,PARIS VERS LYON,MORPHO,2003-12-11T16:19:46Z,Radar fixe,LYON,A6,,70,
2023-02-08T15:19:43Z,2021-11-18T09:51:47Z,73,45.4932,6.51932,19668,MOUTIERS vers ALBERTVILLE,MORPHO,2004-01-20T16:19:46Z,Radar fixe,AIGUEBLANCHE,RN90,,70,
2023-02-08T15:19:46Z,2021-11-18T09:51:47Z,35,48.18697,-1.96266,19669,RENNES VERS ST BRIEUC,MORPHO,2004-01-13T16:19:46Z,Radar fixe,BEDEE,RN12,,110,
2023-02-08T15:19:46Z,2021-11-18T09:51:47Z,35,48.10572,-1.50378,19670,RENNES VERS LAVAL,MORPHO,2003-12-24T16:19:47Z,Radar fixe,NOYAL SUR VILAINE,RN157,,110,
2023-02-08T15:19:46Z,2021-11-18T09:51:47Z,80,49.92349,2.32861,19671,ABBEVILLE VERS LONGUEAU,MORPHO,2004-03-30T16:19:47Z,Radar fixe,AMIENS,RN25,,110,
2023-02-08T15:19:46Z,2021-11-18T09:51:47Z,77,48.45588,2.60473,19672,PARIS VERS FONTAINEBLEAU,MORPHO,2005-01-20T16:19:47Z,Radar fixe,CHAILLY EN BIERE,RD637,,90,
2023-02-08T15:19:46Z,2021-11-18T09:51:47Z,33,44.88349,-0.55534,19673,PARIS VERS BORDEAUX,MORPHO,2004-01-16T16:19:47Z,Radar fixe,BORDEAUX,A630,,70,
2023-02-08T15:19:46Z,2021-11-18T09:51:47Z,06,43.73442,7.25137,19674,MARSEILLE VERS MENTON,MORPHO,2004-05-10T16:19:47Z,Radar fixe,NICE,A8,,90,
2023-02-08T15:19:46Z,2021-11-18T09:51:47Z,93,48.92981,2.36345,19675,LILLE VERS PARIS,MORPHO,2003-12-31T16:19:47Z,Radar fixe,ST DENIS,A1,,90,
2023-02-08T15:19:46Z,2021-11-18T09:51:47Z,92,48.88333,2.26472,19676,PORTE MAILLOT VERS PONT DE NEUILLY,MORPHO,2004-01-09T16:19:47Z,Radar fixe,NEUILLY SUR SEINE,RN13,,70,
2023-02-08T15:19:46Z,2021-11-18T09:51:47Z,06,43.66582,7.20722,19677,ANTIBES VERS VILLEFRANCHE SUR MER,MORPHO,2004-05-10T16:19:47Z,Radar fixe,NICE,RD6098,,70,
2023-02-08T15:19:46Z,2021-11-18T09:51:47Z,67,48.49267,7.55745,19678,SELESTAT VERS STRASBOURG,MORPHO,2004-04-07T16:19:47Z,Radar fixe,INNENHEIM,A35,,130,
2023-02-08T15:19:46Z,2021-11-18T09:51:47Z,2A,41.93201,8.75645,19679,CORTE VERS AJACCIO,MORPHO,2005-05-10T16:19:47Z,Radar fixe,AJACCIO,RT20,,50,
2023-02-08T15:19:46Z,2021-11-18T09:51:47Z,44,47.19506,-1.85438,19680,ST BREVIN LES PINS vers NANTES,MORPHO,2004-07-03T16:19:47Z,Radar fixe,ROUANS,RD723,,70,
2023-02-08T15:19:46Z,2021-11-18T09:51:47Z,31,43.61005,1.41945,19681,PERIPHERIQUE VERS CENTRE VILLE,MORPHO,2005-12-05T16:19:47Z,Radar fixe,TOULOUSE,N 129 - ALLEES DE BRIENNE,,50,
2023-02-08T15:19:46Z,2021-11-18T09:51:47Z,74,46.05159,6.08709,19682,CRUSEILLES VERS ST JULIEN EN GENEVOIS,MORPHO,2005-02-24T16:19:47Z,Radar fixe,COPPONEX,RD1201,,70,
2023-02-08T15:19:46Z,2021-11-18T09:51:47Z,13,43.3278,5.37814,19683,LYON vers MARSEILLE,MORPHO,2004-09-28T16:19:47Z,Radar fixe,MARSEILLE,A7,,90,
2023-02-08T15:19:46Z,2021-11-18T09:51:47Z,13,43.34427,5.34679,19684,MARTIGUES vers MARSEILLE,MORPHO,2004-09-23T16:19:47Z,Radar fixe,MARSEILLE,A55,,90,
2023-02-08T15:19:46Z,2021-11-18T09:51:47Z,45,48.15247,2.76366,19685,NEMOURS VERS CHALETTE SUR LOING,MORPHO,2004-10-01T16:19:47Z,Radar fixe,DORDIVES,RD2007,,70,
2023-02-08T15:19:46Z,2021-11-18T09:51:47Z,76,49.45188,1.14532,19686,ABBEVILLE VERS ROUEN,MORPHO,2004-08-04T16:19:47Z,Radar fixe,DARNETAL,RN28,,70,
2023-02-08T15:19:46Z,2021-11-18T09:51:47Z,84,43.94884,4.84067,19687,ORANGE VERS AVIGNON,MORPHO,2005-02-05T16:19:47Z,Radar fixe,AVIGNON,RD907,,90,
2023-02-08T15:19:46Z,2021-11-18T09:51:47Z,84,43.94887,4.84069,19688,AVIGNON VERS ORANGE,MORPHO,2006-02-20T16:19:47Z,Radar fixe,AVIGNON,RD907,,90,
2023-02-08T15:19:46Z,2021-11-18T09:51:47Z,60,49.22406,2.54604,19689,SENLIS VERS CREIL,MORPHO,2005-09-28T16:19:47Z,Radar fixe,AUMONT EN HALATTE,RD1330,,110,
2023-02-08T15:19:46Z,2021-11-18T09:51:47Z,60,49.22665,2.54273,19690,CREIL VERS SENLIS,MORPHO,2004-10-15T16:19:47Z,Radar fixe,AUMONT EN HALATTE,RD1330,,110,
2023-02-08T15:19:46Z,2021-11-18T09:51:47Z,54,48.60649,6.33212,19691,NANCY VERS LUNEVILLE,MORPHO,2005-04-21T16:19:47Z,Radar fixe,ROSIERES AUX SALINES,A33,,110,
2023-02-08T15:19:46Z,2021-11-18T09:51:47Z,29,48.3913,-4.40205,19692,QUIMPER VERS BREST,MORPHO,2004-08-04T16:19:47Z,Radar fixe,LE RELECQ KERHUON,RN165,,90,
2023-02-08T15:19:46Z,2021-11-18T09:51:47Z,38,45.65505,5.11342,19693,BOURGOIN JALLIEU VERS LYON,MORPHO,2005-03-07T16:19:48Z,Radar fixe,ST QUENTIN FALLAVIER,RD1006,,90,
2023-02-08T15:19:46Z,2021-11-18T09:51:47Z,38,45.48273,4.8323,19694,VIENNE VERS VALENCE,MORPHO,2004-11-18T16:19:48Z,Radar fixe,REVENTIN VAUGRIS,RN7,,90,
2023-02-08T15:19:46Z,2021-11-18T09:51:47Z,95,49.04783,2.33193,19695,ATTAINVILLE VERS SARCELLES,MORPHO,2004-08-09T16:19:48Z,Radar fixe,MOISSELLES,RD301,,90,
2023-02-08T15:19:46Z,2021-11-18T09:51:47Z,93,48.93387,2.56774,19696,VILLEPARISIS VERS PARIS,MORPHO,2004-12-08T16:19:48Z,Radar fixe,VAUJOURS,RN3,,90,
2023-02-08T15:19:46Z,2021-11-18T09:51:47Z,28,48.75138,1.45159,19697,PARIS VERS DREUX,MORPHO,2005-06-20T16:19:48Z,Radar fixe,CHERISY,RN12,,110,
2023-02-08T15:19:46Z,2021-11-18T09:51:47Z,02,49.24496,3.03571,19698,SOISSONS vers PARIS,MORPHO,2004-10-21T16:19:48Z,Radar fixe,LARGNY SUR AUTOMNE,RN2,,70,
2023-02-08T15:19:48Z,2021-11-18T09:51:49Z,03,46.17012,3.45748,19699,VICHY VERS VARENNES,MORPHO,2004-09-15T16:19:48Z,Radar fixe,CREUZIER LE NEUF,RD2209,,50,
2023-02-08T15:19:48Z,2021-11-18T09:51:49Z,07,45.05807,4.84064,19700,TOURNON SUR RHONE vers ST PERAY,MORPHO,2005-02-03T16:19:48Z,Radar fixe,TOURNON SUR RHONE,RD86,,50,
2023-02-08T15:19:48Z,2021-11-18T09:51:49Z,12,44.52474,2.3331,19701,RODEZ vers DECAZEVILLE,MORPHO,2004-10-15T16:19:48Z,Radar fixe,FIRMI,RD840,,70,
2023-02-08T15:19:48Z,2021-11-18T09:51:49Z,16,45.81743,0.06857,19702,AIGRE vers ANGOULEME,MORPHO,2005-05-12T16:19:48Z,Radar fixe,VOUHARTE,RD737,,50,
2023-02-08T15:19:48Z,2021-11-18T09:51:49Z,16,45.80214,-0.13577,19703,ANGOULEME VERS ST JEAN D ANGELY,MORPHO,2005-10-20T16:19:48Z,Radar fixe,ROUILLAC,RD939,,50,
2023-02-08T15:19:48Z,2021-11-18T09:51:49Z,21,47.33701,5.03369,19704,TALANT VERS ST APOLLINAIRE,MORPHO,2004-12-10T16:19:48Z,Radar fixe,FONTAINE LES DIJON,"48, BD DES ALLOBROGES",,50,
2023-02-08T15:19:48Z,2021-11-18T09:51:49Z,24,45.15661,0.77934,19705,LA DOUZE vers PERIGUEUX,MORPHO,2005-04-12T16:19:49Z,Radar fixe,BOULAZAC ISLE MANOIRE,RN221,,80,
2023-02-08T15:19:48Z,2021-11-18T09:51:49Z,24,45.22916,0.67979,19706,BRANTOME EN PERIGORD vers PERIGUEUX,MORPHO,2005-02-01T16:19:49Z,Radar fixe,CHATEAU L EVEQUE,RD939,,80,
2023-02-08T15:19:48Z,2021-11-18T09:51:49Z,26,44.70534,4.80003,19707,MONTELIMAR vers VALENCE,MORPHO,2004-10-19T16:19:49Z,Radar fixe,SAULCE SUR RHONE,RN7,,50,
2023-02-08T15:19:48Z,2021-11-18T09:51:49Z,47,44.50246,0.16753,19708,AGEN vers BORDEAUX,MORPHO,2004-12-06T16:19:49Z,Radar fixe,MARMANDE,RD813,,50,
2023-02-08T15:19:48Z,2021-11-18T09:51:49Z,02,49.94754,3.23867,19709,CAMBRAI VERS ST QUENTIN,MORPHO,2005-06-01T16:19:49Z,Radar fixe,BELLICOURT,RD1044,,80,
2023-02-08T15:19:48Z,2021-11-18T09:51:49Z,39,46.88885,5.72928,19710,BESANCON vers LONS LE SAUNIER,MORPHO,2005-04-08T16:19:49Z,Radar fixe,ARBOIS,RN83,,80,
2023-02-08T15:19:48Z,2021-11-18T09:51:49Z,77,48.95811,2.84479,19711,MEAUX VERS PARIS,MORPHO,2004-12-20T16:19:49Z,Radar fixe,CHAUCONIN NEUFMONTIERS,RN3,,90,
2023-02-08T15:19:48Z,2021-11-18T09:51:49Z,95,48.97724,2.23349,19712,CERGY VERS PARIS,MORPHO,2004-12-02T16:19:49Z,Radar fixe,FRANCONVILLE LA GARENNE,A15,,110,
2023-02-08T15:19:48Z,2021-11-18T09:51:49Z,39,46.57785,5.44001,19713,LONS LE SAUNIER VERS ST AMOUR,MORPHO,2005-04-25T16:19:49Z,Radar fixe,BEAUFORT,RD1083,,90,
2023-02-08T15:19:48Z,2021-11-18T09:51:49Z,17,45.6354,-0.97539,19714,SAINTES VERS ROYAN,MORPHO,2005-01-13T16:19:49Z,Radar fixe,MEDIS,RN150,,80,
2023-02-08T15:19:48Z,2021-11-18T09:51:49Z,36,46.78682,1.68372,19715,PARIS vers LIMOGES,MORPHO,2005-01-20T16:19:49Z,Radar fixe,CHATEAUROUX,RD920,,80,
2023-02-08T15:19:48Z,2021-11-18T09:51:49Z,36,46.92244,1.29655,19716,CHATEAUROUX vers TOURS,MORPHO,2005-05-23T16:19:49Z,Radar fixe,PALLUAU SUR INDRE,RD943,,90,
2023-02-08T15:19:48Z,2021-11-18T09:51:49Z,41,47.33407,1.20635,19717,VIERZON vers TOURS,MORPHO,2005-03-22T16:19:49Z,Radar fixe,ST JULIEN DE CHEDON,RD976,,90,
2023-02-08T15:19:48Z,2021-11-18T09:51:49Z,58,47.11753,3.22756,19718,NEVERS VERS AUXERRE,MORPHO,2005-04-22T16:19:49Z,Radar fixe,POISEUX,RD977,,50,
2023-02-08T15:19:48Z,2021-11-18T09:51:49Z,61,48.54187,-0.49413,19719,PRE EN PAIL ST SAMSON vers DOMFRONT,MORPHO,2005-02-09T16:19:49Z,Radar fixe,JUVIGNY VAL D ANDAINE,RD976,,90,
2023-02-08T15:19:48Z,2021-11-18T09:51:49Z,65,43.25688,0.07205,19720,VIC EN BIGORRE vers TARBES,MORPHO,2005-06-30T16:19:49Z,Radar fixe,TARBES,RD935,,50,
2023-02-08T15:19:48Z,2021-11-18T09:51:49Z,77,48.69258,3.39995,19721,ESTERNAY vers PARIS,MORPHO,2004-12-11T16:19:49Z,Radar fixe,SANCY LES PROVINS,RN4,,80,
2023-02-08T15:19:48Z,2021-11-18T09:51:49Z,82,44.03106,1.23141,19722,CASTELSARRASIN vers MONTAUBAN,MORPHO,2005-07-25T16:19:49Z,Radar fixe,LA VILLE DIEU DU TEMPLE,RD958,,80,
2023-02-08T15:19:48Z,2021-11-18T09:51:49Z,86,46.72308,0.42488,19723,CHATELLERAULT vers POITIERS,MORPHO,2005-07-21T16:19:49Z,Radar fixe,BEAUMONT,RD910,,90,
2023-02-08T15:19:48Z,2021-11-18T09:51:49Z,88,47.89996,6.72747,19724,BUSSANG vers REMIREMONT,MORPHO,2005-01-07T16:19:49Z,Radar fixe,FERDRUPT,RN66,,70,
2023-02-08T15:19:48Z,2021-11-18T09:51:49Z,88,47.87434,6.83843,19725,REMIREMONT vers BUSSANG,MORPHO,2005-02-22T16:19:49Z,Radar fixe,BUSSANG,RN66,,80,
2023-02-08T15:19:48Z,2021-11-18T09:51:49Z,50,49.10263,-1.48766,19726,COUTANCES vers LESSAY,MORPHO,2005-05-10T16:19:49Z,Radar fixe,ANCTEVILLE,RD2,,80,
2023-02-08T15:19:48Z,2021-11-18T09:51:49Z,50,49.64416,-1.47515,19727,BARFLEUR vers CHERBOURG EN COTENTIN,MORPHO,2005-06-13T16:19:49Z,Radar fixe,GONNEVILLE LE THEIL,RD901,,80,
2023-02-08T15:19:48Z,2021-11-18T09:51:49Z,53,48.2968,-0.91783,19728,MAYENNE VERS FOUGERES,MORPHO,2004-12-06T16:19:50Z,Radar fixe,ERNEE,RN12,,50,
2023-02-08T15:19:50Z,2021-11-18T09:51:49Z,53,48.06907,-0.75272,19729,LE MANS VERS RENNES,MORPHO,2005-12-29T16:19:50Z,Radar fixe,LAVAL,RD57,,50,
2023-02-08T15:19:50Z,2021-11-18T09:51:49Z,53,48.07663,-0.97332,19730,LAVAL VERS RENNES,MORPHO,2005-03-10T16:19:50Z,Radar fixe,LA BRULATTE,RD57,,90,
2023-02-08T15:19:50Z,2021-11-18T09:51:49Z,53,47.96125,-0.70397,19731,LAVAL vers CHATEAU GONTIER,MORPHO,2005-04-11T16:19:50Z,Radar fixe,ENTRAMMES,RN162,,80,
2023-02-08T15:19:50Z,2021-11-18T09:51:49Z,53,48.46027,-0.19704,19732,ALENCON VERS MAYENNE,MORPHO,2005-08-31T16:19:50Z,Radar fixe,PRE EN PAIL ST SAMSON,RN12,,50,
2023-02-08T15:19:50Z,2021-11-18T09:51:49Z,67,48.63827,7.72804,19733,PARIS VERS STRASBOURG,MORPHO,2005-02-09T16:19:50Z,Radar fixe,SOUFFELWEYERSHEIM,A4,,90,
2023-02-08T15:19:50Z,2021-11-18T09:51:49Z,68,48.1714,7.10899,19734,ST DIE DES VOSGES vers NEUF BRISACH,MORPHO,2005-03-25T16:19:50Z,Radar fixe,LE BONHOMME,RD415,,50,
2023-02-08T15:19:50Z,2021-11-18T09:51:49Z,68,48.06842,7.32789,19735,MUNSTER VERS COLMAR,MORPHO,2005-02-09T16:19:50Z,Radar fixe,COLMAR,RD417,,50,
2023-02-08T15:19:50Z,2021-11-18T09:51:49Z,71,46.73646,4.91729,19736,LOUHANS vers EPERVANS,MORPHO,2005-04-20T16:19:50Z,Radar fixe,EPERVANS,RD978,,80,
2023-02-08T15:19:50Z,2021-11-18T09:51:49Z,71,46.78485,4.89023,19737,DOLE vers CHALON SUR SAONE,MORPHO,2005-04-20T16:19:50Z,Radar fixe,ST MARCEL,RD673,,80,
2023-02-08T15:19:50Z,2021-11-18T09:51:49Z,51,49.25473,4.0023,19738,Cormontreuil vers Tinqueux,MORPHO,2005-06-20T16:19:50Z,Radar fixe,REIMS,Traversée Urbaine de Reims,,90,
2023-02-08T15:19:50Z,2021-11-18T09:51:49Z,51,49.22972,4.03263,19739,REIMS VERS EPERNAY,MORPHO,2006-07-07T16:19:50Z,Radar fixe,REIMS,RD951,,70,
2023-02-08T15:19:50Z,2021-11-18T09:51:49Z,72,47.99672,0.17226,19740,ALENCON VERS ANGERS,MORPHO,2005-05-03T16:19:51Z,Radar fixe,LE MANS,RD338,,90,
2023-02-08T15:19:50Z,2021-11-18T09:51:49Z,04,43.88555,5.86389,19741,VOLX vers LA BRILLANNE,MORPHO,2004-11-27T16:19:51Z,Radar fixe,VILLENEUVE,RD4096,,80,
2023-02-08T15:19:50Z,2021-11-18T09:51:49Z,04,44.19723,5.94926,19742,AIX vers LA SAULCE,MORPHO,2006-03-01T16:19:51Z,Radar fixe,SISTERON,A51,,110,
2023-02-08T15:19:50Z,2021-11-18T09:51:49Z,18,47.10975,2.414,19743,BOURGES VERS MONTARGIS,MORPHO,2004-12-20T16:19:51Z,Radar fixe,BOURGES,RD940,,50,
2023-02-08T15:19:50Z,2021-11-18T09:51:49Z,25,47.49813,6.80645,19744,AUDINCOURT VERS MONTBELIARD,MORPHO,2005-03-23T16:19:51Z,Radar fixe,MONTBELIARD,RD34,,50,
2023-02-08T15:19:50Z,2021-11-18T09:51:49Z,15,44.93748,2.32582,19745,MONTVERT vers AURILLAC,MORPHO,2005-03-16T16:19:51Z,Radar fixe,ST PAUL DES LANDES,RD120,,90,
2023-02-08T15:19:50Z,2021-11-18T09:51:49Z,52,48.10527,5.14233,19746,LUZY VERS CHAUMONT,MORPHO,2005-02-05T16:19:51Z,Radar fixe,CHAUMONT,RD619,,50,
2023-02-08T15:19:50Z,2021-11-18T09:51:49Z,80,49.75086,2.81715,19747,ROYE vers PERONNE,MORPHO,2005-04-12T16:19:51Z,Radar fixe,LIANCOURT FOSSE,RD1017,,80,
2023-02-08T15:19:50Z,2021-11-18T09:51:49Z,80,50.1519,1.81982,19748,ABBEVILLE VERS BOULOGNE,MORPHO,2005-03-16T16:19:51Z,Radar fixe,BUIGNY ST MACLOU,RD1001,,70,
2023-02-08T15:19:50Z,2021-11-18T09:51:49Z,89,48.27963,3.21818,19749,SENS VERS PARIS,MORPHO,2005-04-08T16:19:51Z,Radar fixe,PONT SUR YONNE,RD606,,80,
2023-02-08T15:19:50Z,2021-11-18T09:51:49Z,89,47.95532,3.45368,19750,AUXERRE VERS PARIS,MORPHO,2005-04-08T16:19:51Z,Radar fixe,CHAMPLAY,RD606,,80,
2023-02-08T15:19:50Z,2021-11-18T09:51:49Z,32,43.49366,0.36627,19751,TARBES vers AUCH,MORPHO,2005-02-18T16:19:51Z,Radar fixe,ST MARTIN,RN21,,80,
2023-02-08T15:19:50Z,2021-11-18T09:51:49Z,59,50.2808,3.92935,19752,MAUBEUGE VERS VALENCIENNES,MORPHO,2005-03-17T16:19:51Z,Radar fixe,FEIGNIES,RN49,,50,
2023-02-08T15:19:50Z,2021-11-18T09:51:49Z,59,50.30553,3.97725,19753,BETTIGNIES vers AVESNES SUR HELPE,MORPHO,2005-03-22T16:19:51Z,Radar fixe,MAUBEUGE,RN2,,50,
2023-02-08T15:19:50Z,2021-11-18T09:51:49Z,59,50.14288,3.37314,19754,CAMBRAI VERS CAUDRY,MORPHO,2005-05-09T16:19:51Z,Radar fixe,BEAUVOIS EN CAMBRESIS,RD643,,50,
2023-02-08T15:19:50Z,2021-11-18T09:51:49Z,59,50.10953,3.51604,19755,CAMBRAI VERS LE NOUVION EN THIERACHE,MORPHO,2005-05-11T16:19:51Z,Radar fixe,LE CATEAU CAMBRESIS,RD643,,80,
2023-02-08T15:19:50Z,2021-11-18T09:51:49Z,87,45.82851,1.28269,19756,PIERRE BUFFIERE vers PARIS,MORPHO,2005-06-06T16:19:51Z,Radar fixe,LIMOGES,A20,,90,
2023-02-08T15:19:50Z,2021-11-18T09:51:49Z,87,45.82164,1.24382,19757,LIMOGES VERS PERIGUEUX,MORPHO,2005-06-15T16:19:51Z,Radar fixe,LIMOGES,BOULEVARD DE BEL AIR,,50,
2023-02-08T15:19:50Z,2021-11-18T09:51:49Z,87,45.80565,1.23703,19758,LIMOGES vers PERIGUEUX,MORPHO,2005-01-18T16:19:51Z,Radar fixe,ISLE,RN21,,50,
2023-02-08T15:19:52Z,2021-11-18T09:51:49Z,42,46.1243,3.93317,19759,MOULINS vers ROANNE,MORPHO,2005-04-15T16:19:52Z,Radar fixe,ST FORGEUX LESPINASSE,RN7,,70,
2023-02-08T15:19:52Z,2021-11-18T09:51:49Z,42,45.43425,4.43,19760,FIRMINY VERS LYON,MORPHO,2005-06-07T16:19:52Z,Radar fixe,ST ETIENNE,RN88,,70,
2023-02-08T15:19:52Z,2021-11-18T09:51:49Z,23,45.8664,2.17039,19761,LA COURTINE vers FELLETIN,MORPHO,2005-01-19T16:19:52Z,Radar fixe,ST QUENTIN LA CHABANNE,RD982,,90,
2023-02-08T15:19:52Z,2021-11-18T09:51:49Z,70,47.87992,6.39495,19762,LUXEUIL LES BAINS vers FOUGEROLLES (centre ville),MORPHO,2005-04-20T16:19:52Z,Radar fixe,FOUGEROLLES,RD57 D (rue de Luxeuil),,50,
2023-02-08T15:19:52Z,2021-11-18T09:51:49Z,87,45.82512,1.2882,19763,LIMOGES VERS CLERMONT,MORPHO,2005-01-04T16:19:52Z,Radar fixe,PANAZOL,RD941,,50,
2023-02-08T15:19:52Z,2021-11-18T09:51:49Z,2B,42.48027,9.48094,19764,SARI SOLENZARA VERS BASTIA,MORPHO,2005-04-22T16:19:52Z,Radar fixe,SORBO OCAGNANO,RT10,,80,
2023-02-08T15:19:52Z,2021-11-18T09:51:49Z,94,48.78988,2.45083,19765,CRETEIL VERS MAISONS ALFORT,MORPHO,2005-12-16T16:19:52Z,Radar fixe,CRETEIL,RD1,,70,
